"bam_id","abbreviation","label","author_latin","author_certain","dump_id","author_english","modern_geographic_identity","ancient_geographic_identity","pleiades_id","x","y","century","start1","start2","start3","start4","start","startb","end2","end","century_certain","date_of_birth","date_of_birth_start",,"date_of_birth_end","date_of_birth_certain","date_of_death","date_of_death_start","date_of_death_end","date_of_death_certain","date_of_death_marker","floruit","floruit_start","floruit_end","floruit_certain","floruit_marker","late_antique","christian"
"627","Dell.","Dellius, Quintus","Dellius, Quintus",,"2092",,"Asia",,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,"N",
"647","Dom.Balb.","Domitius Balbus","Domitius Balbus",,"2145",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,,
"674","Sex.Enn.","Ennius, Sextus vel Spurius","Ennius, Sextus vel Spurius",,"4799",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,,
"826","Art.","Gaius Artorius Proculus","Gaius Artorius Proculus",,"618",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,,
"836","Lic.Macer.","Gaius Licinius Macer","Gaius Licinius Macer",,"3438","Licinus Macer","Rome, Italy","Roma, Italia",,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"845","Mem.","Gaius Memmius L.f.","Gaius Memmius L.f.",,"3683",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"879","Gemin.","Geminus, Tanusius","Geminus, Tanusius",,"2607",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,,
"894","Tremel.","Gnaeus Tremellius Scrofa","Gnaeus Tremellius Scrofa",,"5070",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,,
"898","Gracch.Trag.","Gracchus","Gracchus",,"2636",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,,
"900","Gran.Fl.","Granius Flaccus","Granius Flaccus",,"2643",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,,
"917","Manc.","Helvius Mancia","Helvius Mancia",,"3559",,"Formia, Italy","Formiae, Italia",,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"1039","Philol.","L. Ateius Philologus","L. Ateius Philologus",,"4140",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,,
"1047","Lael.Herm.","Laelius Hermas","Laelius Hermas",,"3384",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,,
"1117","Luc.Man.","Lucius Manilius","Lucius Manilius",,"3485",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,,
"1139","Act.Naso.","M. Actorius Naso","M. Actorius Naso",,"182",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,,
"1149","Acil.Can.","Manius Acilius Caninus","Manius Acilius Caninus",,"172",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,,
"1150","Acil.Glab.","Manius Acilius Glabrio","Manius Acilius Glabrio",,"173",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,,
"1152","Pith.","Manius Otacilius Pitholaus","Manius Otacilius Pitholaus",,"4156",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,,
"1173","Ant.Gniph.","Marcus Antonius Gnipho","Marcus Antonius Gnipho",,"498",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,,
"1175","Aris.Fus.","Marcus Aristius Fuscus","Marcus Aristius Fuscus",,"601",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,,
"1246","Mum.","Mummius","Mummius",,"3739",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"1247","Mun.","Munatius Rufus","Munatius Rufus",,"3740",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"1256","Nin.","Ninnius Crassus","Ninnius Crassus",,"3794",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"1267","Oct.Teuc.","Octavius Teucer","Octavius Teucer",,"3858",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,,
"1270","Op.","Opilius, Aurelius","Opilius, Aurelius",,"3861",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,,
"1271","Opp.Char.","Oppius Chares","Oppius Chares",,"3864",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,,
"1286","Pan.Mes.","Panegyricus Messallae","Panegyricus Messallae",,"3969",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,,
"1478","Proc.","Procilius","Procilius",,"4412",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,,
"1498","Nam.","Publius Aufidius Namusa","Publius Aufidius Namusa",,"3742",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,,
"1522","Pub.Vol.","Publius Volumnius","Publius Volumnius",,"4514",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,,
"1535","Quad.","Quintus Claudius Quadrigarius","Quintus Claudius Quadrigarius",,"4526",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"1542","Lael.Arch.","Quintus Laelius Archelaus","Quintus Laelius Archelaus",,"3382",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,,
"1559","Rab.","Rabirius","Rabirius",,"4559",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,,
"1581","Sabid.","Sabidius","Sabidius",,"4656",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,,
"1589","Sauf.","Saufeius","Saufeius",,"4686",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,,
"1613","Sescen.","Sescennius Iacchus","Sescennius Iacchus",,"4790",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,,
"1634","Sinn.","Sinnius Capito","Sinnius Capito",,"4817",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"1655","Sueius.","Sueius","Sueius",,"4856",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"1696","Titin.","Titinius","Titinius",,"5054",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"1719","Laurea.","Tullius Laurea","Tullius Laurea",,"3397",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"1723","Turran.","Turranius Niger","Turranius Niger",,"5098",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"1739","Val.Ant.","Valerius Antias","Valerius Antias",,"5139",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"1756","Vett.Phil.","Vettius Philocomus","Vettius Philocomus",,"5277",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,,
"1817","Vol.","Volumnius","Volumnius",,"5349",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,,
"1828","Epig.DeCrassit.","anonymous","anonymous",,"2286",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,,
"1845","Panegyric.inMessall.","panegyricus in Messallam","panegyricus in Messallam",,"3973",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,,
"1868","vers.popul.antiq.",,,,"5273",,,,,,,"BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,,
"666","Egn.","Egnatius","Egnatius",,"2205",,,,,,,"BCE 1?",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","f",,,"1/1/",,,,,,,,,,,,,,
"1750","Veran.","Veranius","Veranius",,"5245",,,,,,,"BCE 1?",-100,1,1,-100,"1/1/-100","-0100-01-01","-1-12-31","12/31/-1","f",,,"1/1/",,,,,,,,,,,,,"N","N"
"1843","mimograph.incert.","mimographi incerti","mimographi incerti",,"3706",,,,,,,"BCE 1-2",-201,1,1,-201,"1/1/-201","-201-01-01","-1-12-31","12/31/-1","t",,,"1/1/",,,,,,,,,,,,,,
"569","Cornelia.","Cornelia mater Gracchorum","Cornelia mater Gracchorum",,"1975",,,,,,,"BCE 2",-200,1,1,-200,"1/1/-200","-0200-01-01","-101-12-31","12/31/-101","t","c. BCE 190",-190,"1/1/-190",-190,"f","c. BCE 115",-115,-115,"f",,,,,,,,
"1602","Asel.","Sempronius Asellio","Sempronius Asellio",,"630",,,,,,,"BCE 2",-200,1,1,-200,"1/1/-200","-0200-01-01","-101-12-31","12/31/-101","t","c. BCE 160",-160,"1/1/-160",-160,"f",,,,,,"c. BCE 134-133","1/1/-134","12/31/-133","f",,,
"1462","Porc.","Porcius Licinus","Porcius Licinus",,"4351",,,,,,,"BCE 2",-200,1,1,-200,"1/1/-200","-0200-01-01","-101-12-31","12/31/-101","t",,,"1/1/",,,,,,,,"CE 200","1/1/200","12/31/200",,,"N","N"
"1162","Abur.","Marcus Aburius","Marcus Aburius",,"111",,,,,,,"BCE 2",-200,1,1,-200,"1/1/-200","-0200-01-01","-101-12-31","12/31/-101","t",,,"1/1/",,,,,,,,"c. BCE 185","1/1/-185","12/31/-185","f",,,
"1166","Lep.I.","Marcus Aemilius Lepidus","Marcus Aemilius Lepidus",,"3422",,,,,,,"BCE 2",-200,1,1,-200,"1/1/-200","-0200-01-01","-101-12-31","12/31/-101","t",,,"1/1/",,,,,,,,"c. BCE 180","1/1/-180","12/31/-180","f",,,
"432","Met.","Caecilius Metellus","Caecilius Metellus",,"3700",,,,,,,"BCE 2",-200,1,1,-200,"1/1/-200","-0200-01-01","-101-12-31","12/31/-101","t",,,"1/1/",,,,,,,,"BCE 142","1/1/-142","12/31/-142",,,"N","N"
"128","Aed.","Aedituus, Valerius","Aedituus, Valerius",,"189",,,,,,,"BCE 2",-200,1,1,-200,"1/1/-200","-0200-01-01","-101-12-31","12/31/-101","t",,,"1/1/",,,,,,,,,,,,,,
"191","Ann.Max.","Annales Maximi","Annales Maximi",,"486",,,,,,,"BCE 2",-200,1,1,-200,"1/1/-200","-0200-01-01","-101-12-31","12/31/-101","t",,,"1/1/",,,,,,,,,,,,,,
"193","Annius.","Annius Luscus, Titus","Annius Luscus, Titus",,"490",,,,,,,"BCE 2",-200,1,1,-200,"1/1/-200","-0200-01-01","-101-12-31","12/31/-101","t",,,"1/1/",,,,,,,,,,,,,,
"480","Cato.Nep.","Cato Nepos, Marcus Porcius","Cato Nepos, Marcus Porcius",,"1495",,,,,,,"BCE 2",-200,1,1,-200,"1/1/-200","-0200-01-01","-101-12-31","12/31/-101","t",,,"1/1/",,,,,,,,,,,,,,
"741","Fab.Max.","Fabius Maximus Servilianus, Q.","Fabius Maximus Servilianus, Q.",,"2388",,,,,,,"BCE 2",-200,1,1,-200,"1/1/-200","-0200-01-01","-101-12-31","12/31/-101","t",,,"1/1/",,,,,,,,,,,,,,
"835","Lael.","Gaius Laelius Sapiens","Gaius Laelius Sapiens",,"3381",,,,,,,"BCE 2",-200,1,1,-200,"1/1/-200","-0200-01-01","-101-12-31","12/31/-101","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"839","Lucil.","Gaius Lucilius","Gaius Lucilius",,"3496",,"Rome, Italy","Roma, Italia",,,,"BCE 2",-200,1,1,-200,"1/1/-200","-0200-01-01","-101-12-31","12/31/-101","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"846","Oct.Lam.","Gaius Octavius Lampadio","Gaius Octavius Lampadio",,"3857",,,,,,,"BCE 2",-200,1,1,-200,"1/1/-200","-0200-01-01","-101-12-31","12/31/-101","t",,,"1/1/",,,,,,,,,,,,,,
"878","Cn.Gel.","Gellius, Gnaeus","Gellius, Gnaeus",,"1811",,,,,,,"BCE 2",-200,1,1,-200,"1/1/-200","-0200-01-01","-101-12-31","12/31/-101","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"890","Cn.Mat.","Gnaeus Matius","Gnaeus Matius",,"1812",,,,,,,"BCE 2",-200,1,1,-200,"1/1/-200","-0200-01-01","-101-12-31","12/31/-101","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"918","Hem.","Hemina, Lucius Cassius","Hemina, Lucius Cassius",,"2726",,,,,,,"BCE 2",-200,1,1,-200,"1/1/-200","-0200-01-01","-101-12-31","12/31/-101","t",,,"1/1/",,,,,,,,,,,,,,
"956","Host.","Hostius","Hostius",,"3050",,,,,,,"BCE 2",-200,1,1,-200,"1/1/-200","-0200-01-01","-101-12-31","12/31/-101","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"1035","Iuv.Com.","Iuventius comicus","Iuventius comicus",,"3276",,,,,,,"BCE 2",-200,1,1,-200,"1/1/-200","-0200-01-01","-101-12-31","12/31/-101","t",,,"1/1/",,,,,,,,,,,,,,
"1098","L.Acil.","Lucius Acilius","Lucius Acilius",,"3298",,,,,,,"BCE 2",-200,1,1,-200,"1/1/-200","-0200-01-01","-101-12-31","12/31/-101","t",,,"1/1/",,,,,,,,,,,,,,
"1151","Man.Iur.","Manius Manilius","Manius Manilius",,"3557",,"Rome, Italy","Roma, Italia",,,,"BCE 2",-200,1,1,-200,"1/1/-200","-0200-01-01","-101-12-31","12/31/-101","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"1163","Lep.","Marcus Aemilius Lepidus","Marcus Aemilius Lepidus",,"3420",,,,,,,"BCE 2",-200,1,1,-200,"1/1/-200","-0200-01-01","-101-12-31","12/31/-101","t",,,"1/1/",,,,,,,,,,,,,,
"1167","Lep.","Marcus Aemilius Lepidus Porcina","Marcus Aemilius Lepidus Porcina",,"3421",,"Spain","Hispania Criterior",,,,"BCE 2",-200,1,1,-200,"1/1/-200","-0200-01-01","-101-12-31","12/31/-101","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"1187","Plaut.-M.","Marcus Plautius","Marcus Plautius",,"4221",,,,,,,"BCE 2",-200,1,1,-200,"1/1/-200","-0200-01-01","-101-12-31","12/31/-101","t",,,"1/1/",,,,,,,,,,,,,,
"1532","Met.Mac.","Quintus Caecilius Metellus Macedonicus","Quintus Caecilius Metellus Macedonicus",,"3701",,,,,,,"BCE 2",-200,1,1,-200,"1/1/-200","-0200-01-01","-101-12-31","12/31/-101","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"1603","Sen.Con.","Senatus Consultum de Bacchanalibus","Senatus Consultum de Bacchanalibus",,"4756",,,,,,,"BCE 2",-200,1,1,-200,"1/1/-200","-0200-01-01","-101-12-31","12/31/-101","t",,,"1/1/",,,,,,,,,,,,,,
"1621","Catus.","Sextus Aelius Paetus Catus","Sextus Aelius Paetus Catus",,"1503",,,,,,,"BCE 2",-200,1,1,-200,"1/1/-200","-0200-01-01","-101-12-31","12/31/-101","t",,,"1/1/",,,,,,,,,,,,,,
"1628","Turp.","Sextus Turpilius","Sextus Turpilius",,"5086",,,,,,,"BCE 2",-200,1,1,-200,"1/1/-200","-0200-01-01","-101-12-31","12/31/-101","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"1743","Vat.","Vatronius","Vatronius",,"5216",,,,,,,"BCE 2",-200,1,1,-200,"1/1/-200","-0200-01-01","-101-12-31","12/31/-101","t",,,"1/1/",,,,,,,,,,,,,,
"1111","Calp.Pis.","Lucius Calpurnius Piso Frugi","Lucius Calpurnius Piso Frugi",,"1299",,,,,,,"BCE 2 ",-200,1,1,-200,"1/1/-200","-0200-01-01","-101-12-31","12/31/-101","t",,,"1/1/",,,,,,,,,,,,,,
"1087","Lic.","Licinius Imbrex","Licinius Imbrex",,"3436",,,,,,,"BCE 2?",-200,1,1,-200,"1/1/-200","-0200-01-01","-101-12-31","12/31/-101","f",,,"1/1/",,,,,,,,,,,,,,
"1086","Imbr.","Licinius Imbrex","Licinius Imbrex",,"3075",,,,,,,"BCE 3-2",-300,1,1,-300,"1/1/-300","-0300-01-01","-101-12-31","12/31/-101","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"1135","Lanuv.","Luscius Lanuvinus","Luscius Lanuvinus",,"3388",,,,,,,"BCE 3-2",-300,1,1,-300,"1/1/-300","-0300-01-01","-101-12-31","12/31/-101","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"292","Atil.","Atilius, comicus","Atilius, comicus",,"648",,,,,,,"BCE 3/2",-300,1,1,-300,"1/1/-300","-0300-01-01","-101-12-31","12/31/-101","t",,,"1/1/",,,,,,,,,,,,,,
"889","Marcius.","Gnaeus Marcius Vates","Gnaeus Marcius Vates",,"3618",,,,,,,"BCE 3",-300,1,1,-300,"1/1/-300","-0300-01-01","-201-12-31","12/31/-201","t",,,"1/1/",,,,,,,,"c. BCE 230","1/1/-230","12/31/-230","f",,"N","N"
"356","Calat.","Aulus Atilius Calatinus","Aulus Atilius Calatinus",,"1286",,,,,,,"BCE 3",-300,1,1,-300,"1/1/-300","-0300-01-01","-201-12-31","12/31/-201","t",,,"1/1/",,,"c. BCE 216",-216,-216,"f",,,,,,,,
"1050","Lat.Ver.","Laterculus Veronensis","Laterculus Veronensis",,"3393",,,,,,,"BCE 3-4",-400,1,1,-400,"1/1/-400","-0400-01-01","-201-12-31","12/31/-201","t",,,"1/1/",,,,,,,,,,,,,,
"1854","Cato(Ps).","pseudo Cato ","pseudo Cato ",,"1497",,,,,,,"BCE 3-4 ?",-400,1,1,-400,"1/1/-400","-0400-01-01","-201-12-31","12/31/-201","f",,,"1/1/",,,,,,,,,,,,,"Y",
"287","Ast.","Astydamas","Astydamas",,"636",,,,,,,"BCE 4",-400,1,1,-400,"1/1/-400","-0400-01-01","-301-12-31","12/31/-301","t",,,"1/1/",,,,,,,,,,,,,,
"614","Dand.","Dandamis","Dandamis",,"2081",,,,,,,"BCE 4",-400,1,1,-400,"1/1/-400","-0400-01-01","-301-12-31","12/31/-301","t",,,"1/1/",,,,,,,,,,,,,,
"1164","Lep.III.","Marcus Aemilius Lepidus","Marcus Aemilius Lepidus",,"3424",,,,,,,"BCE 2-1",-200,1,1,-200,"1/1/-200","-0200-01-01","1","12/31/1","t",,,"1/1/",,,,,,,,"c. BCE 80","1/1/-80","12/31/-80","f",,,
"1815","Volc.","Volcacius Sedigitus","Volcacius Sedigitus",,"5351",,,,,,,"BCE 2-1",-200,1,1,-200,"1/1/-200","-0200-01-01","1","12/31/1","t",,,"1/1/",,,,,,,,"BCE 100","1/1/-100","12/31/-100",,,"N","N"
"1048","Laev.","Laevius","Laevius",,"3385",,,,,,,"BCE 2-1",-200,1,1,-200,"1/1/-200","-0200-01-01","1","12/31/1","t",,,"1/1/",,,"c. BCE 80",-80,-80,"f",,,,,,,"N","N"
"1707","Atta.","Titus Quinctius Atta","Titus Quinctius Atta",,"654",,,,,,,"BCE 2-1",-200,1,1,-200,"1/1/-200","-0200-01-01","1","12/31/1","t",,,"1/1/",,,"BCE 77",-77,-77,,,,,,,,,
"371","Aur.Op.","Aurelius Opillus","Aurelius Opillus",,"961",,,,,,,"BCE 2-1",-200,1,1,-200,"1/1/-200","-0200-01-01","1","12/31/1","t",,,"1/1/",,,,,,,,,,,,,,
"1140","Sev.Nic.","M. Sevius Nicanor, grammaticus","M. Sevius Nicanor, grammaticus",,"4798",,,,,,,"BCE 2-1",-200,1,1,-200,"1/1/-200","-0200-01-01","1","12/31/1","t",,,"1/1/",,,,,,,,,,,,,,
"1266","Ruso.","Octavius Ruso","Octavius Ruso",,"4615",,,,,,,"BCE 2-1",-200,1,1,-200,"1/1/-200","-0200-01-01","1","12/31/1","t",,,"1/1/",,,,,,,,,,,,,,
"1537","Coscon.","Quintus Cosconius","Quintus Cosconius",,"1984",,,,,,,"BCE 2-1",-200,1,1,-200,"1/1/-200","-0200-01-01","1","12/31/1","t",,,"1/1/",,,,,,,,,,,,,,
"1747","Venn.","Vennonius","Vennonius",,"5228",,,,,,,"BCE 2-1",-200,1,1,-200,"1/1/-200","-0200-01-01","1","12/31/1","t",,,"1/1/",,,,,,,,,,,,,,
"1842","comoed.incert.","comoediae incertorum","comoediae incertorum",,"1914",,,,,,,"BCE 2-1",-200,1,1,-200,"1/1/-200","-0200-01-01","1","12/31/1","t",,,"1/1/",,,,,,,,,,,,,,
"263","Apris.","Aprissius","Aprissius",,"550",,,,,,,"BCE 2/1",-200,1,1,-200,"1/1/-200","-0200-01-01","1","12/31/1","t",,,"1/1/",,,,,,,,,,,,,,
"378","Autric.","Autrico","Autrico",,"1021",,,,,,,"BCE 2/1",-200,1,1,-200,"1/1/-200","-0200-01-01","1","12/31/1","t",,,"1/1/",,,,,,,,,,,,,,
"270","Aquil.","Aquilius comoedius","Aquilius comoedius",,"588",,,,,,,"BCE 2/1?",-200,1,1,-200,"1/1/-200","-0200-01-01","1","12/31/1","f",,,"1/1/",,,,,,,,,,,,,,
"759","Fen.","Fenestella","Fenestella",,"2421",,,,,,,"BCE1-CE1",-100,1,1,-100,"1/1/-100","-0100-01-01","100","12/31/100","t","c. BCE 50",-50,"1/1/-50",-50,"f","CE 21",21,21,,,,,,,,,
"828","Cap.","Gaius Ateius Capito","Gaius Ateius Capito",,"753",,,,,,,"BCE1/CE1",-100,1,1,-100,"1/1/-100","-0100-01-01","100","12/31/100","t","c. BCE 30",-30,"1/1/-30",-30,"f","CE 22",22,22,,,,,,,,,
"344","Aufust.","Aufustius","Aufustius",,"673",,,,,,,"BCE 1 - CE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","100","12/31/100","t",,,"1/1/",,,,,,,,"a. CE 10-22","1/1/10","12/31/22","f",,,
"1871","Suet.versi.",,,,"4874",,,,,,,"CE 1 - BCE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","100","12/31/100","t",,,"1/1/",,,,,,,,,,,,,,
"477","Cat.","Catalepton","Catalepton",,"1406",,,,,,,"BCE 1 - CE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","100","12/31/100","t",,,"1/1/",,,,,,,,,,,,,,
"1012","Mar.Iul.","Iulius Marathus","Iulius Marathus",,"3584",,,,,,,"BCE 1- CE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","100","12/31/100","t",,,"1/1/",,,,,,,,,,,,,,
"514","Clod.Tusc.","Clodius Tuscus","Clodius Tuscus",,"1802",,,,,,,"BCE 1-CE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","100","12/31/100","t",,,"1/1/",,,,,,,,,,,,,,
"902","Grat.","Grattius Faliscus","Grattius Faliscus",,"2648",,,,,,,"BCE 1-CE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","100","12/31/100","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"921","Heren.","Herennius","Herennius",,"2730",,,,,,,"BCE 1-CE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","100","12/31/100","t",,,"1/1/",,,,,,,,,,,,,,
"946","Hom.Lat.","Homerus Latinus","Homerus Latinus",,"3027",,,,,,,"BCE 1-CE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","100","12/31/100","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"1003","Iub.II.","Iuba II","Iuba II",,"3237",,,,,,,"BCE 1-CE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","100","12/31/100","t",,,"1/1/",,,,,,,,,,,,,,
"1134","Luran.","Luranius","Luranius",,"3502",,,,,,,"BCE 1-CE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","100","12/31/100","t",,,"1/1/",,,,,,,,,,,,,,
"1138","Lyg.","Lygdamus","Lygdamus",,"3510",,,,,,,"BCE 1-CE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","100","12/31/100","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"1289","Pap.","Papinius siue Pomponius, epigram.","Papinius siue Pomponius, epigram.",,"3976",,,,,,,"BCE 1-CE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","100","12/31/100","t",,,"1/1/",,,,,,,,,,,,,,
"1417","Pelag.","Pelagius Diaconus Incertus","Pelagius Diaconus Incertus",,"4095",,,,,,,"BCE 1-CE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","100","12/31/100","t",,,"1/1/",,,,,,,,,,,,,,"Y"
